CustomerID,Recency,Frequency,Monetary,KMeans_Cluster,DBSCAN_Cluster,Segment
15805.0,2,14,4926.66,3,0,Lost/Inactive
15806.0,2,3,784.58,1,0,Champions
15807.0,6,3,903.9,1,0,Champions
15808.0,262,4,3651.27,1,-1,Champions
15809.0,140,4,399.21,1,0,Champions
15810.0,35,4,1391.98,1,0,Champions
15811.0,62,5,1773.8,1,0,Champions
15812.0,63,5,1801.14,1,0,Champions
15813.0,164,2,1303.91,1,0,Champions
15814.0,6,2,1120.95,1,0,Champions
15815.0,19,5,2100.6,1,0,Champions
15819.0,5,4,1905.45,1,0,Champions
15820.0,276,1,206.98,0,1,At-Risk
15821.0,17,1,254.18,2,1,Potential Loyalists
15822.0,315,1,440.2,0,1,At-Risk
15823.0,328,1,15.0,0,-1,At-Risk
15825.0,128,1,532.94,2,1,Potential Loyalists
15826.0,12,3,1654.31,1,0,Champions
15827.0,29,14,1836.09,3,0,Lost/Inactive
15829.0,55,2,636.14,1,0,Champions
15831.0,14,3,794.64,1,0,Champions
15832.0,210,1,836.79,0,1,At-Risk
15834.0,26,4,2225.15,1,0,Champions
15835.0,93,3,675.51,1,0,Champions
15836.0,6,1,137.37,2,1,Potential Loyalists
15837.0,21,1,391.98,2,1,Potential Loyalists
15838.0,21,14,28333.58,3,0,Lost/Inactive
15839.0,37,2,790.36,1,0,Champions
15840.0,15,2,355.56,2,0,Potential Loyalists
15841.0,29,4,1224.06,1,0,Champions
15843.0,260,1,118.95,0,1,At-Risk
15844.0,2,1,130.73999999999998,2,1,Potential Loyalists
15845.0,43,6,3070.0,3,0,Lost/Inactive
15847.0,244,1,180.68,0,1,At-Risk
15850.0,124,1,116.16,2,1,Potential Loyalists
15852.0,143,2,160.71,2,0,Potential Loyalists
15853.0,8,1,110.8,2,1,Potential Loyalists
15854.0,43,10,2839.94,3,0,Lost/Inactive
15855.0,93,5,712.24,1,0,Champions
15856.0,1,21,13082.86,3,0,Lost/Inactive
15858.0,16,4,1240.34,1,0,Champions
15860.0,32,7,863.15,1,0,Champions
15861.0,2,4,1685.8,1,0,Champions
15862.0,68,3,659.73,1,0,Champions
15863.0,149,1,9.2,0,-1,At-Risk
15864.0,23,4,1478.4,1,0,Champions
15865.0,45,2,603.85,2,0,Potential Loyalists
15866.0,57,1,211.89,2,1,Potential Loyalists
15867.0,26,13,3305.12,3,0,Lost/Inactive
15869.0,233,2,149.64,0,0,At-Risk
15874.0,20,7,4405.88,3,0,Lost/Inactive
15880.0,325,1,329.03,0,1,At-Risk
15881.0,268,5,501.39,0,0,At-Risk
15882.0,155,4,516.36,1,0,Champions
15885.0,49,3,379.35,2,0,Potential Loyalists
15886.0,16,1,181.09,2,1,Potential Loyalists
15888.0,37,1,168.31,2,1,Potential Loyalists
15889.0,113,2,420.07,2,0,Potential Loyalists
15891.0,183,1,511.68,0,1,At-Risk
15894.0,209,2,258.25,0,0,At-Risk
15895.0,106,1,179.17,2,1,Potential Loyalists
15897.0,150,2,208.59,0,0,At-Risk
15898.0,183,4,997.94,1,0,Champions
15899.0,325,1,56.25,0,1,At-Risk
15901.0,34,2,229.2,2,0,Potential Loyalists
15903.0,26,4,2520.36,1,0,Champions
15906.0,24,5,1388.2,1,0,Champions
15907.0,132,2,477.59,2,0,Potential Loyalists
15909.0,130,1,191.94,2,1,Potential Loyalists
15910.0,21,6,851.77,1,0,Champions
15912.0,134,2,264.62,2,0,Potential Loyalists
15916.0,33,6,965.85,1,0,Champions
15917.0,204,1,123.1,0,1,At-Risk
15918.0,147,2,334.23,2,0,Potential Loyalists
15919.0,325,1,214.08,0,1,At-Risk
15920.0,110,4,167.5,2,0,Potential Loyalists
15921.0,129,1,323.03000000000003,2,1,Potential Loyalists
15922.0,329,1,369.5,0,1,At-Risk
15923.0,329,1,127.08,0,1,At-Risk
15925.0,150,1,207.15,0,1,At-Risk
15930.0,23,1,426.63,2,1,Potential Loyalists
15932.0,44,7,2195.65,3,0,Lost/Inactive
15933.0,27,2,728.27,1,0,Champions
15935.0,195,2,416.86,0,0,At-Risk
15937.0,20,1,145.35000000000002,2,1,Potential Loyalists
15938.0,68,5,404.58,1,0,Champions
15939.0,46,15,6115.01,3,0,Lost/Inactive
15940.0,267,1,35.8,0,1,At-Risk
15942.0,90,1,337.44,2,1,Potential Loyalists
15944.0,233,1,325.1,0,1,At-Risk
15945.0,321,1,181.0,0,1,At-Risk
15947.0,39,1,1708.24,1,1,Champions
15949.0,27,1,237.04,2,1,Potential Loyalists
15950.0,35,3,1326.42,1,0,Champions
15951.0,242,1,375.17,0,1,At-Risk
15952.0,24,3,558.64,1,0,Champions
15953.0,3,6,1237.54,1,0,Champions
15955.0,15,12,3428.82,3,0,Lost/Inactive
15958.0,30,1,104.35,2,1,Potential Loyalists
15963.0,1,1,280.04,2,1,Potential Loyalists
15965.0,323,1,156.19,0,1,At-Risk
15967.0,275,1,161.9,0,1,At-Risk
15969.0,6,2,531.1,2,0,Potential Loyalists
15970.0,260,1,314.1,0,1,At-Risk
15971.0,9,11,3995.85,3,0,Lost/Inactive
15973.0,323,1,307.82000000000005,0,1,At-Risk
15974.0,51,6,2895.01,3,0,Lost/Inactive
15975.0,40,1,371.01,2,1,Potential Loyalists
15976.0,121,2,427.64,2,0,Potential Loyalists
15978.0,33,1,1098.78,2,1,Potential Loyalists
15980.0,45,3,2398.86,1,0,Champions
15981.0,33,7,2849.88,3,0,Lost/Inactive
15983.0,317,3,1138.37,0,0,At-Risk
15984.0,27,8,2050.71,3,0,Lost/Inactive
15985.0,79,2,1142.42,1,0,Champions
15987.0,77,6,1193.63,1,0,Champions
15990.0,243,1,401.37,0,1,At-Risk
15994.0,11,1,414.27,2,1,Potential Loyalists
15996.0,44,6,1032.58,1,0,Champions
15998.0,43,4,2503.96,1,0,Champions
16003.0,91,3,1793.9,1,0,Champions
16005.0,139,2,275.41,2,0,Potential Loyalists
16006.0,167,1,101.4,0,1,At-Risk
16007.0,4,4,1693.81,1,0,Champions
16008.0,31,2,330.71,2,0,Potential Loyalists
16009.0,116,1,441.59,2,1,Potential Loyalists
16010.0,202,3,392.4,0,0,At-Risk
16011.0,28,13,2457.54,3,0,Lost/Inactive
16012.0,85,2,1132.12,1,0,Champions
16013.0,1,42,31053.76,3,-1,Lost/Inactive
16014.0,108,2,514.38,2,0,Potential Loyalists
16015.0,5,1,300.77,2,1,Potential Loyalists
16016.0,35,5,899.99,1,0,Champions
16017.0,3,1,211.88,2,1,Potential Loyalists
16018.0,136,1,161.9,2,1,Potential Loyalists
16019.0,3,9,3786.24,3,0,Lost/Inactive
16020.0,21,1,518.8,2,1,Potential Loyalists
16022.0,216,1,602.63,0,1,At-Risk
16023.0,2,3,719.81,1,0,Champions
16027.0,48,6,934.62,1,0,Champions
16029.0,16,61,79786.94,3,-1,Lost/Inactive
16030.0,266,1,331.24,0,1,At-Risk
16031.0,48,2,547.9,2,0,Potential Loyalists
16033.0,22,18,7185.36,3,0,Lost/Inactive
16034.0,152,3,437.7000000000001,1,0,Champions
16036.0,43,2,758.9200000000001,1,0,Champions
16037.0,226,3,855.02,0,0,At-Risk
16038.0,133,2,393.33,2,0,Potential Loyalists
16040.0,21,3,1313.55,1,0,Champions
16041.0,97,2,2739.8,1,0,Champions
16042.0,13,4,873.0,1,0,Champions
16043.0,167,3,676.49,1,0,Champions
16045.0,75,4,1340.7,1,0,Champions
16048.0,329,2,256.44,0,0,At-Risk
16049.0,31,1,484.11,2,1,Potential Loyalists
16050.0,130,1,137.9,2,1,Potential Loyalists
16052.0,10,1,362.06,2,1,Potential Loyalists
16053.0,78,1,1124.19,2,1,Potential Loyalists
16054.0,101,1,783.9,2,1,Potential Loyalists
16055.0,177,1,134.8,0,1,At-Risk
16056.0,1,1,650.75,2,1,Potential Loyalists
16057.0,52,6,1544.23,1,0,Champions
16059.0,22,6,1453.16,1,0,Champions
16062.0,89,3,778.14,1,0,Champions
16063.0,216,1,335.32,0,1,At-Risk
16065.0,321,1,367.14,0,1,At-Risk
16066.0,4,3,856.84,1,0,Champions
16071.0,1,1,326.24,2,1,Potential Loyalists
16072.0,244,1,584.3199999999999,0,1,At-Risk
16073.0,253,1,122.4,0,1,At-Risk
16076.0,9,8,1887.57,3,0,Lost/Inactive
16078.0,240,1,79.2,0,1,At-Risk
16080.0,38,2,217.16,2,0,Potential Loyalists
16081.0,12,5,2799.42,1,0,Champions
16083.0,57,2,1317.62,1,0,Champions
16084.0,255,1,436.18,0,1,At-Risk
16085.0,14,4,739.98,1,0,Champions
16086.0,15,5,1121.39,1,0,Champions
16091.0,111,2,315.06,2,0,Potential Loyalists
16092.0,71,3,817.86,1,0,Champions
16093.0,63,1,17.0,2,-1,Potential Loyalists
16094.0,175,1,252.1,0,1,At-Risk
16096.0,220,1,320.62,0,1,At-Risk
16097.0,196,1,185.05,0,1,At-Risk
16098.0,44,7,2005.63,3,0,Lost/Inactive
16099.0,6,3,731.9,1,0,Champions
16101.0,27,1,1290.7,1,1,Champions
16102.0,55,2,1392.84,1,0,Champions
16103.0,36,5,1413.14,1,0,Champions
16104.0,18,1,298.21,2,1,Potential Loyalists
16105.0,205,1,336.96,0,1,At-Risk
16106.0,22,1,108.38,2,1,Potential Loyalists
16107.0,46,4,1810.72,1,0,Champions
16108.0,41,1,842.5,2,1,Potential Loyalists
16109.0,175,2,611.88,0,0,At-Risk
16110.0,1,3,1320.95,1,0,Champions
16112.0,99,4,195.74,2,0,Potential Loyalists
16113.0,139,1,161.38,2,1,Potential Loyalists
16114.0,127,1,135.75000000000003,2,1,Potential Loyalists
16115.0,28,6,1285.93,1,0,Champions
16116.0,168,1,612.78,0,1,At-Risk
16117.0,146,1,232.21,2,1,Potential Loyalists
16119.0,29,1,309.48,2,1,Potential Loyalists
16120.0,15,4,1309.14,1,0,Champions
16121.0,13,2,854.66,1,0,Champions
16122.0,29,4,684.42,1,0,Champions
16123.0,8,1,307.78000000000003,2,1,Potential Loyalists
16124.0,273,1,249.0,0,1,At-Risk
16125.0,323,1,289.35,0,1,At-Risk
16126.0,58,3,3706.7,1,0,Champions
16128.0,33,3,1412.06,1,0,Champions
16131.0,8,6,3506.54,3,0,Lost/Inactive
16133.0,9,27,12670.75,3,0,Lost/Inactive
16134.0,315,1,283.53000000000003,0,1,At-Risk
16135.0,219,1,517.55,0,1,At-Risk
16136.0,16,3,709.38,1,0,Champions
16139.0,68,2,306.37,2,0,Potential Loyalists
16140.0,22,2,725.1800000000001,1,0,Champions
16141.0,44,1,620.4,2,1,Potential Loyalists
16142.0,206,1,535.34,0,1,At-Risk
16143.0,64,5,1949.36,1,0,Champions
16144.0,203,1,175.2,0,1,At-Risk
16145.0,30,9,2941.93,3,0,Lost/Inactive
16146.0,113,3,734.13,1,0,Champions
16147.0,90,1,375.0,2,1,Potential Loyalists
16148.0,252,1,76.32000000000001,0,1,At-Risk
16149.0,98,1,163.68,2,1,Potential Loyalists
16150.0,45,4,1748.53,1,0,Champions
16152.0,225,1,1829.04,0,1,At-Risk
16153.0,6,5,1824.23,1,0,Champions
16156.0,6,7,2380.4300000000003,3,0,Lost/Inactive
16157.0,29,1,168.32,2,1,Potential Loyalists
16159.0,238,1,348.2,0,1,At-Risk
16160.0,21,2,1025.44,1,0,Champions
16161.0,15,15,4258.99,3,0,Lost/Inactive
16162.0,208,1,37.4,0,1,At-Risk
16163.0,188,2,856.6,0,0,At-Risk
16168.0,13,20,2915.04,3,0,Lost/Inactive
16169.0,32,1,587.46,2,1,Potential Loyalists
16170.0,7,6,1885.05,1,0,Champions
16171.0,15,1,73.19999999999999,2,1,Potential Loyalists
16172.0,51,5,1140.21,1,0,Champions
16173.0,1,4,1006.82,1,0,Champions
16174.0,82,3,1009.55,1,0,Champions
16175.0,50,4,1037.59,1,0,Champions
16177.0,6,1,331.95,2,1,Potential Loyalists
16178.0,94,1,197.9,2,1,Potential Loyalists
16179.0,17,1,215.83,2,1,Potential Loyalists
16180.0,56,8,10254.18,3,0,Lost/Inactive
16181.0,29,1,305.54,2,1,Potential Loyalists
16182.0,28,4,6617.65,3,0,Lost/Inactive
16183.0,23,1,338.71000000000004,2,1,Potential Loyalists
16184.0,20,6,1158.79,1,0,Champions
16185.0,189,1,335.0,0,1,At-Risk
16186.0,2,11,3594.14,3,0,Lost/Inactive
16187.0,8,14,6595.08,3,0,Lost/Inactive
16188.0,1,4,981.86,1,0,Champions
16189.0,41,1,144.48,2,1,Potential Loyalists
16191.0,8,10,4082.26,3,0,Lost/Inactive
16193.0,193,1,314.45,0,1,At-Risk
16198.0,31,1,400.681,2,1,Potential Loyalists
16200.0,120,1,550.57,2,1,Potential Loyalists
16201.0,1,2,782.83,1,0,Champions
16202.0,317,1,365.27,0,1,At-Risk
16203.0,15,4,592.9,1,0,Champions
16205.0,24,2,431.75,2,0,Potential Loyalists
16206.0,11,4,537.0600000000001,1,0,Champions
16208.0,1,2,664.26,1,0,Champions
16209.0,45,5,2262.62,1,0,Champions
16210.0,20,13,12135.62,3,0,Lost/Inactive
16211.0,45,1,547.02,2,1,Potential Loyalists
16212.0,239,1,498.15,0,1,At-Risk
16213.0,35,1,159.0,2,1,Potential Loyalists
16214.0,127,3,1062.75,1,0,Champions
16215.0,37,1,242.35,2,1,Potential Loyalists
16216.0,223,1,914.93,0,1,At-Risk
16217.0,191,2,304.25,0,0,At-Risk
16218.0,71,6,2635.48,1,0,Champions
16221.0,232,2,315.37,0,0,At-Risk
16222.0,274,1,773.55,0,1,At-Risk
16224.0,13,4,1295.3,1,0,Champions
16225.0,1,5,1096.32,1,0,Champions
16226.0,159,3,255.12,0,0,At-Risk
16227.0,181,1,314.22,0,1,At-Risk
16229.0,43,2,1010.6,1,0,Champions
16230.0,146,2,542.03,2,0,Potential Loyalists
16232.0,99,3,725.04,1,0,Champions
16233.0,27,3,536.6800000000001,1,0,Champions
16235.0,37,4,675.29,1,0,Champions
16236.0,34,1,432.2,2,1,Potential Loyalists
16239.0,13,2,414.2,2,0,Potential Loyalists
16240.0,33,1,1824.79,1,1,Champions
16241.0,15,11,1888.46,3,0,Lost/Inactive
16242.0,22,4,1669.33,1,0,Champions
16243.0,11,1,214.95,2,1,Potential Loyalists
16244.0,168,2,1522.75,1,0,Champions
16245.0,78,2,769.7,1,0,Champions
16247.0,126,1,114.56,2,1,Potential Loyalists
16248.0,18,1,152.94,2,1,Potential Loyalists
16249.0,9,5,1800.07,1,0,Champions
16250.0,217,2,389.44,0,0,At-Risk
16253.0,23,2,3683.86,1,0,Champions
16255.0,52,7,2182.79,3,0,Lost/Inactive
16256.0,223,1,752.4300000000001,0,1,At-Risk
16257.0,133,1,46.95,2,1,Potential Loyalists
16258.0,1,5,5203.51,3,0,Lost/Inactive
16260.0,7,1,1035.45,2,1,Potential Loyalists
16261.0,31,3,544.14,1,0,Champions
16265.0,67,7,4062.02,3,0,Lost/Inactive
16266.0,30,7,861.89,1,0,Champions
16268.0,27,2,667.65,1,0,Champions
16270.0,309,1,1141.24,0,1,At-Risk
16271.0,82,3,868.4300000000001,1,0,Champions
16272.0,73,1,411.7,2,1,Potential Loyalists
16274.0,329,1,351.75,0,1,At-Risk
16275.0,152,1,559.87,0,1,At-Risk
16276.0,133,1,810.6,2,1,Potential Loyalists
16278.0,56,1,566.38,2,1,Potential Loyalists
16279.0,43,2,724.1800000000001,1,0,Champions
16281.0,28,1,2062.06,1,1,Champions
16282.0,296,1,168.3,0,1,At-Risk
16283.0,24,4,1330.14,1,0,Champions
16284.0,6,1,390.25,2,1,Potential Loyalists
16287.0,126,1,142.5,2,1,Potential Loyalists
16292.0,78,1,302.25,2,1,Potential Loyalists
16293.0,5,9,1906.16,3,0,Lost/Inactive
16295.0,14,2,692.3,1,0,Champions
16297.0,225,1,301.9,0,1,At-Risk
16298.0,8,2,353.54,2,0,Potential Loyalists
16302.0,83,1,233.22,2,1,Potential Loyalists
16303.0,72,2,4036.33,1,0,Champions
16305.0,95,1,361.22,2,1,Potential Loyalists
16306.0,170,6,632.27,1,0,Champions
16308.0,64,3,1600.0,1,0,Champions
16309.0,62,2,706.57,1,0,Champions
16311.0,5,1,401.55,2,1,Potential Loyalists
16313.0,6,1,167.62,2,1,Potential Loyalists
16315.0,287,1,226.37,0,1,At-Risk
16316.0,20,8,2938.91,3,0,Lost/Inactive
16317.0,75,3,1341.65,1,0,Champions
16319.0,174,1,404.4,0,1,At-Risk
16320.0,128,2,1038.46,1,0,Champions
16321.0,28,5,373.65,1,0,Champions
16323.0,152,1,207.50000000000003,0,1,At-Risk
16324.0,84,3,408.59,1,0,Champions
16325.0,3,3,594.24,1,0,Champions
16326.0,4,11,2289.54,3,0,Lost/Inactive
16327.0,36,5,3172.39,1,0,Champions
16330.0,68,2,48.96,2,-1,Potential Loyalists
16332.0,17,5,1247.82,1,0,Champions
16333.0,22,19,19352.6,3,0,Lost/Inactive
16338.0,113,1,214.8,2,1,Potential Loyalists
16339.0,240,1,94.05,0,1,At-Risk
16340.0,63,1,534.31,2,1,Potential Loyalists
16341.0,42,2,1531.89,1,0,Champions
16342.0,31,4,322.41,1,0,Champions
16344.0,114,1,101.1,2,1,Potential Loyalists
16348.0,34,5,1013.69,1,0,Champions
16349.0,246,1,53.5,0,1,At-Risk
16350.0,21,3,1001.87,1,0,Champions
16351.0,289,1,153.9,0,1,At-Risk
16353.0,2,17,4205.61,3,0,Lost/Inactive
16354.0,19,2,395.8,2,0,Potential Loyalists
16356.0,154,3,211.77,0,0,At-Risk
16357.0,118,2,257.95,2,0,Potential Loyalists
16358.0,20,3,1594.34,1,0,Champions
16359.0,21,8,1640.19,3,0,Lost/Inactive
16360.0,23,3,1448.02,1,0,Champions
16361.0,27,1,334.94,2,1,Potential Loyalists
16362.0,15,4,494.9,1,0,Champions
16363.0,9,1,109.36,2,1,Potential Loyalists
16364.0,93,1,346.3,2,1,Potential Loyalists
16365.0,79,7,862.56,1,0,Champions
16367.0,319,1,167.09,0,1,At-Risk
16369.0,37,2,843.44,1,0,Champions
16370.0,38,4,1301.91,1,0,Champions
16374.0,22,2,466.73,2,0,Potential Loyalists
16377.0,223,1,676.2,0,1,At-Risk
16378.0,203,3,362.95,0,0,At-Risk
16379.0,35,1,478.88,2,1,Potential Loyalists
16380.0,17,1,1743.15,1,1,Champions
16383.0,30,2,643.76,1,0,Champions
16384.0,46,2,584.5,2,0,Potential Loyalists
16385.0,16,3,554.86,1,0,Champions
16386.0,210,1,61.10000000000001,0,1,At-Risk
16387.0,279,1,94.36,0,1,At-Risk
16389.0,9,4,1382.0700000000002,1,0,Champions
16392.0,226,1,217.89,0,1,At-Risk
16393.0,8,10,2114.38,3,0,Lost/Inactive
16394.0,13,5,1555.34,1,0,Champions
16395.0,16,5,1482.06,1,0,Champions
16398.0,110,2,1705.8,1,0,Champions
16399.0,191,1,178.41,0,1,At-Risk
16400.0,51,1,303.93,2,1,Potential Loyalists
16401.0,1,9,3079.96,3,0,Lost/Inactive
16402.0,221,2,293.45,0,0,At-Risk
16403.0,268,1,177.5,0,1,At-Risk
16404.0,26,1,443.05,2,1,Potential Loyalists
16405.0,258,2,167.25,0,0,At-Risk
16407.0,30,9,1747.51,3,0,Lost/Inactive
16409.0,43,4,1414.13,1,0,Champions
16411.0,325,1,128.55,0,1,At-Risk
16412.0,10,1,135.99,2,1,Potential Loyalists
16413.0,13,1,262.2,2,1,Potential Loyalists
16414.0,236,1,50.8,0,1,At-Risk
16416.0,12,1,333.89,2,1,Potential Loyalists
16418.0,1,3,515.74,1,0,Champions
16419.0,69,6,958.71,1,0,Champions
16422.0,8,46,32179.56,3,-1,Lost/Inactive
16424.0,147,1,133.56,0,1,At-Risk
16425.0,258,1,302.7,0,1,At-Risk
16426.0,3,5,928.08,1,0,Champions
16427.0,219,2,241.06,0,0,At-Risk
16429.0,62,1,284.55,2,1,Potential Loyalists
16430.0,13,1,300.85,2,1,Potential Loyalists
16431.0,169,3,623.28,0,0,At-Risk
16432.0,20,1,287.40000000000003,2,1,Potential Loyalists
16434.0,4,5,1095.77,1,0,Champions
16438.0,38,1,204.4,2,1,Potential Loyalists
16440.0,8,3,1808.83,1,0,Champions
16441.0,23,2,381.2,2,0,Potential Loyalists
16442.0,184,2,432.43,0,0,At-Risk
16444.0,2,4,654.67,1,0,Champions
16446.0,162,1,2.9,0,-1,At-Risk
16447.0,91,1,255.91,2,1,Potential Loyalists
16448.0,154,1,182.99,0,1,At-Risk
16449.0,154,2,707.69,0,0,At-Risk
16450.0,106,1,311.92,2,1,Potential Loyalists
16451.0,44,1,266.97,2,1,Potential Loyalists
16454.0,1,2,6.9,2,-1,Potential Loyalists
16455.0,20,7,1841.18,3,0,Lost/Inactive
16456.0,55,5,2158.18,1,0,Champions
16457.0,174,1,208.36,0,1,At-Risk
16458.0,9,14,2668.96,3,0,Lost/Inactive
16460.0,29,2,508.61,2,0,Potential Loyalists
16461.0,134,1,142.92,2,1,Potential Loyalists
16462.0,30,3,136.0,2,0,Potential Loyalists
16463.0,8,3,1119.39,1,0,Champions
16464.0,36,2,983.33,1,0,Champions
16466.0,10,6,1354.1,1,0,Champions
16468.0,30,1,74.9,2,1,Potential Loyalists
16469.0,43,3,447.49,1,0,Champions
16470.0,8,4,752.77,1,0,Champions
16471.0,231,1,223.95,0,1,At-Risk
16473.0,121,3,316.11,2,0,Potential Loyalists
16474.0,7,5,1337.64,1,0,Champions
16475.0,44,4,544.3,1,0,Champions
16477.0,20,7,2494.46,3,0,Lost/Inactive
16478.0,21,2,235.9,2,0,Potential Loyalists
16480.0,32,1,769.29,2,1,Potential Loyalists
16483.0,148,1,139.35,0,1,At-Risk
16484.0,130,2,404.3,2,0,Potential Loyalists
16485.0,33,1,363.65,2,1,Potential Loyalists
16488.0,71,2,354.57,2,0,Potential Loyalists
16491.0,3,1,731.5,2,1,Potential Loyalists
16493.0,36,4,1351.63,1,0,Champions
16494.0,252,1,826.53,0,1,At-Risk
16495.0,232,2,246.51,0,0,At-Risk
16496.0,164,2,1185.04,1,0,Champions
16497.0,6,6,2965.69,3,0,Lost/Inactive
16498.0,117,2,100.97,2,0,Potential Loyalists
16499.0,316,2,365.45,0,0,At-Risk
16500.0,287,1,165.0,0,1,At-Risk
16503.0,63,4,1431.93,1,0,Champions
16509.0,253,1,363.7000000000001,0,1,At-Risk
16510.0,328,1,248.1,0,1,At-Risk
16511.0,101,2,565.7,2,0,Potential Loyalists
16515.0,8,5,1624.14,1,0,Champions
16517.0,233,1,162.70000000000002,0,1,At-Risk
16518.0,17,2,484.32,2,0,Potential Loyalists
16519.0,321,1,103.7,0,1,At-Risk
16520.0,142,3,1046.57,1,0,Champions
16523.0,14,17,7113.51,3,0,Lost/Inactive
16525.0,36,23,11501.15,3,0,Lost/Inactive
16526.0,128,1,290.36,2,1,Potential Loyalists
16527.0,37,1,228.06,2,1,Potential Loyalists
16529.0,146,1,455.25,2,1,Potential Loyalists
16531.0,30,5,889.43,1,0,Champions
16532.0,92,2,4516.8,1,0,Champions
16533.0,10,2,975.11,1,0,Champions
16536.0,66,1,548.12,2,1,Potential Loyalists
16539.0,176,3,1053.61,1,0,Champions
16542.0,10,1,119.62,2,1,Potential Loyalists
16545.0,121,1,339.3,2,1,Potential Loyalists
16546.0,247,2,787.15,0,0,At-Risk
16549.0,1,5,2025.35,1,0,Champions
16550.0,65,5,2298.97,1,0,Champions
16551.0,52,3,922.12,1,0,Champions
16552.0,199,2,379.73,0,0,At-Risk
16553.0,119,12,5719.82,3,-1,Lost/Inactive
16554.0,178,2,314.11,0,0,At-Risk
16555.0,66,1,151.98000000000002,2,1,Potential Loyalists
16556.0,23,7,3313.79,3,0,Lost/Inactive
16557.0,93,1,101.15,2,1,Potential Loyalists
16558.0,5,17,6586.46,3,0,Lost/Inactive
16560.0,314,1,332.18,0,1,At-Risk
16561.0,16,1,264.96,2,1,Potential Loyalists
16563.0,10,1,1077.74,2,1,Potential Loyalists
16565.0,320,1,173.7,0,1,At-Risk
16566.0,13,4,502.28,1,0,Champions
16567.0,150,2,865.6,1,0,Champions
16570.0,13,8,2875.5,3,0,Lost/Inactive
16571.0,132,2,896.79,1,0,Champions
16572.0,83,3,1009.6,1,0,Champions
16573.0,41,2,663.61,1,0,Champions
16574.0,27,1,451.44,2,1,Potential Loyalists
16581.0,139,1,105.84,2,1,Potential Loyalists
16582.0,69,1,313.62,2,1,Potential Loyalists
16583.0,330,1,233.45,0,1,At-Risk
16584.0,36,2,936.08,1,0,Champions
16586.0,205,1,463.95,0,1,At-Risk
16587.0,188,1,225.15,0,1,At-Risk
16589.0,27,3,459.24,1,0,Champions
16591.0,25,1,213.5,2,1,Potential Loyalists
16592.0,6,12,2443.49,3,0,Lost/Inactive
16593.0,6,3,330.03,2,0,Potential Loyalists
16594.0,31,1,181.09,2,1,Potential Loyalists
16595.0,17,1,360.16,2,1,Potential Loyalists
16596.0,322,1,120.65,0,1,At-Risk
16598.0,242,1,145.05,0,1,At-Risk
16600.0,30,3,353.2,2,0,Potential Loyalists
16603.0,31,2,482.47,2,0,Potential Loyalists
16607.0,15,12,2750.49,3,0,Lost/Inactive
16609.0,44,6,4029.82,3,0,Lost/Inactive
16610.0,175,1,75.66,0,1,At-Risk
16611.0,142,1,129.49,2,1,Potential Loyalists
16612.0,75,3,870.3000000000001,1,0,Champions
16613.0,26,1,618.59,2,1,Potential Loyalists
16614.0,139,1,506.19,2,1,Potential Loyalists
16616.0,113,1,210.1,2,1,Potential Loyalists
16617.0,192,1,151.85,0,1,At-Risk
16618.0,167,4,1441.29,1,0,Champions
16619.0,220,1,226.21,0,1,At-Risk
16620.0,217,1,95.76,0,1,At-Risk
16621.0,8,4,813.48,1,0,Champions
16623.0,202,1,129.45000000000002,0,1,At-Risk
16624.0,37,2,810.57,1,0,Champions
16625.0,230,1,333.08,0,1,At-Risk
16626.0,25,10,2852.64,3,0,Lost/Inactive
16627.0,35,1,322.8,2,1,Potential Loyalists
16628.0,63,4,1619.84,1,0,Champions
16629.0,30,2,408.63,2,0,Potential Loyalists
16633.0,34,4,1509.0,1,0,Champions
16634.0,179,2,217.9,0,0,At-Risk
16637.0,17,3,862.9300000000001,1,0,Champions
16638.0,55,9,1550.94,3,0,Lost/Inactive
16639.0,163,2,471.15,0,0,At-Risk
16641.0,61,1,231.1,2,1,Potential Loyalists
16642.0,164,1,307.73,0,1,At-Risk
16643.0,202,1,487.51,0,1,At-Risk
16644.0,134,2,833.78,1,0,Champions
16647.0,126,2,214.06,2,0,Potential Loyalists
16650.0,28,1,518.42,2,1,Potential Loyalists
16652.0,15,7,6773.97,3,0,Lost/Inactive
16653.0,27,1,1117.86,2,1,Potential Loyalists
16654.0,97,4,601.27,1,0,Champions
16655.0,31,4,2906.2000000000003,1,0,Champions
16656.0,36,12,7470.26,3,0,Lost/Inactive
16657.0,105,2,414.79,2,0,Potential Loyalists
16658.0,324,1,123.24,0,1,At-Risk
16659.0,145,1,39.12,0,1,At-Risk
16660.0,167,2,384.36,0,0,At-Risk
16665.0,318,1,135.4,0,1,At-Risk
16667.0,24,2,567.1800000000001,2,0,Potential Loyalists
16668.0,73,5,266.52,1,0,Champions
16669.0,34,2,725.34,1,0,Champions
16670.0,13,9,3581.75,3,0,Lost/Inactive
16671.0,121,1,1382.88,1,1,Champions
16672.0,29,18,7327.34,3,0,Lost/Inactive
16674.0,11,2,304.24,2,0,Potential Loyalists
16676.0,169,3,1098.5,1,0,Champions
16678.0,55,8,2137.3,3,0,Lost/Inactive
16679.0,322,1,129.75,0,1,At-Risk
16681.0,29,6,1770.34,1,0,Champions
16682.0,13,4,917.14,1,0,Champions
16684.0,8,23,53064.4,3,-1,Lost/Inactive
16685.0,17,2,324.24,2,0,Potential Loyalists
